class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5338878631591797,0.12327001243829727,-0.4731972813606262,0.9999982118606567,0.5406785011291504,0.10840705782175064,-0.4500429034233093,0.9999925494194031,0.5447384119033813,0.10898827016353607,-0.4500586986541748,0.9999926090240479,0.5483829975128174,0.1095408946275711,-0.45004934072494507,0.9999919533729553,0.5265769958496094,0.10931005328893661,-0.44944867491722107,0.9999927282333374,0.5214201211929321,0.11073128134012222,-0.4495038092136383,0.9999923706054688,0.5168085694313049,0.11236461997032166,-0.4495081305503845,0.9999910593032837,0.5539980530738831,0.12072913348674774,-0.2973365783691406,0.9999836087226868,0.5101658701896667,0.12764570116996765,-0.2959079444408417,0.999981164932251,0.542556881904602,0.14146634936332703,-0.41612377762794495,0.9999961853027344,0.5255224108695984,0.14397777616977692,-0.4158162474632263,0.9999954700469971,0.6012653708457947,0.23895063996315002,-0.18503370881080627,0.9999838471412659,0.4759925901889801,0.24613584578037262,-0.18779361248016357,0.9999814033508301,0.6264544725418091,0.3631751835346222,-0.11423514783382416,0.9962798953056335,0.4493282437324524,0.37283122539520264,-0.11789323389530182,0.9862970113754272,0.6489458084106445,0.4847858250141144,-0.23775148391723633,0.9912562966346741,0.4379355013370514,0.4938145577907562,-0.22352150082588196,0.975314199924469,0.652208685874939,0.5249191522598267,-0.2729571759700775,0.9753056764602661,0.43436241149902344,0.5258480906486511,-0.2628621757030487,0.9452589750289917,0.6460076570510864,0.5235559344291687,-0.3250066637992859,0.9778244495391846,0.4423232674598694,0.5240896344184875,-0.31249770522117615,0.9496468305587769,0.6422486305236816,0.5130046010017395,-0.26035356521606445,0.9723417162895203,0.4460482597351074,0.5149224400520325,-0.24629619717597961,0.9411730170249939,0.577526330947876,0.4907270669937134,0.007417677436023951,0.9998548626899719,0.5021163821220398,0.493508905172348,-0.007602892816066742,0.999896764755249,0.6079076528549194,0.6714800000190735,0.057837605476379395,0.9971185922622681,0.4879451394081116,0.6803306341171265,0.016730334609746933,0.9985371232032776,0.6322264075279236,0.8466048836708069,0.26399582624435425,0.9977131485939026,0.4842601418495178,0.8521279692649841,0.23445340991020203,0.9983469247817993,0.6235285997390747,0.8684015870094299,0.2728273272514343,0.9631039500236511,0.49337416887283325,0.8719568848609924,0.24418862164020538,0.9468830227851868,0.6561283469200134,0.9037685990333557,0.09076247364282608,0.9956974387168884,0.4648447036743164,0.9074667096138,0.06166698411107063,0.9961832761764526
up,0.5340800881385803,0.12270889431238174,-0.4475545883178711,0.9999980926513672,0.5408093929290771,0.10814519226551056,-0.4230802059173584,0.9999920725822449,0.5448719263076782,0.10876240581274033,-0.4231047034263611,0.9999921321868896,0.5485583543777466,0.10938528925180435,-0.4230915904045105,0.9999914765357971,0.5268014073371887,0.10909327119588852,-0.42370644211769104,0.9999921321868896,0.5217470526695251,0.11054541915655136,-0.42374634742736816,0.9999918341636658,0.5172042846679688,0.11222008615732193,-0.4237520098686218,0.9999905228614807,0.5541659593582153,0.12071864306926727,-0.26858964562416077,0.9999825358390808,0.5105923414230347,0.1276136338710785,-0.27208513021469116,0.9999797940254211,0.5426800847053528,0.1409868448972702,-0.3901502192020416,0.9999960660934448,0.5257664918899536,0.14324752986431122,-0.3913131356239319,0.9999951124191284,0.6016899347305298,0.23889948427677155,-0.16076642274856567,0.9999828338623047,0.4768020212650299,0.24622821807861328,-0.16958926618099213,0.9999799728393555,0.6259629726409912,0.36408525705337524,-0.09116686880588531,0.9958354830741882,0.4504691958427429,0.37359756231307983,-0.10606293380260468,0.9854881763458252,0.6480680704116821,0.4859499931335449,-0.21606476604938507,0.9903907179832458,0.43887072801589966,0.49436166882514954,-0.2140824794769287,0.9739072322845459,0.6511865854263306,0.5251274704933167,-0.25139275193214417,0.9734545350074768,0.43521684408187866,0.5269715785980225,-0.25321120023727417,0.9429948329925537,0.6447449922561646,0.5236092805862427,-0.3026145100593567,0.9761736989021301,0.4432745575904846,0.5260134935379028,-0.3029060959815979,0.9475840330123901,0.6408472061157227,0.513313353061676,-0.2386285811662674,0.9703733921051025,0.4469238221645355,0.5167557001113892,-0.23708686232566833,0.9389023184776306,0.5776432752609253,0.4909622073173523,0.0072630904614925385,0.9998546838760376,0.5022504329681396,0.4939505159854889,-0.007441224064677954,0.9998950362205505,0.6079612970352173,0.6712919473648071,0.04836612567305565,0.9970960021018982,0.48796409368515015,0.6807376742362976,0.014058388769626617,0.9985277056694031,0.6319550275802612,0.8457431197166443,0.2583416998386383,0.9976937770843506,0.48425179719924927,0.8526046872138977,0.23644757270812988,0.9983277320861816,0.6232618689537048,0.8665841817855835,0.26751935482025146,0.962199330329895,0.4932769238948822,0.872456431388855,0.24710175395011902,0.9458755850791931,0.6549394130706787,0.9038098454475403,0.08491366356611252,0.9956485629081726,0.46481338143348694,0.9069544076919556,0.06461531668901443,0.996147871017456
up,0.5339051485061646,0.12411721795797348,-0.4359567165374756,0.999998152256012,0.5404866933822632,0.10911612212657928,-0.4143131375312805,0.9999921321868896,0.544571042060852,0.10966696590185165,-0.4143385887145996,0.9999921917915344,0.548150360584259,0.1102679967880249,-0.4143247604370117,0.9999915361404419,0.5268361568450928,0.11004211753606796,-0.41266340017318726,0.9999921917915344,0.521875262260437,0.11146541684865952,-0.4126901626586914,0.9999918937683105,0.5174517035484314,0.11315250396728516,-0.4126909375190735,0.9999906420707703,0.5538028478622437,0.12132932990789413,-0.26750537753105164,0.9999825358390808,0.5109974145889282,0.12815822660923004,-0.26081153750419617,0.9999796748161316,0.542295515537262,0.14224566519260406,-0.3811185956001282,0.9999961256980896,0.5258251428604126,0.14434769749641418,-0.3790941536426544,0.9999951124191284,0.6016852855682373,0.23889368772506714,-0.16673964262008667,0.9999824166297913,0.47689494490623474,0.24607066810131073,-0.15951760113239288,0.9999794363975525,0.6260844469070435,0.3640446662902832,-0.10233242809772491,0.9957267045974731,0.450817734003067,0.37227004766464233,-0.09060133993625641,0.9849942326545715,0.647918701171875,0.48572269082069397,-0.22530372440814972,0.9901447892189026,0.43910494446754456,0.49382466077804565,-0.20099875330924988,0.9739565253257751,0.6506400108337402,0.5250721573829651,-0.2616102993488312,0.9729191064834595,0.4353719651699066,0.5264554619789124,-0.2399197816848755,0.9435548186302185,0.6440709829330444,0.5236266255378723,-0.31212538480758667,0.9756942987442017,0.4430736005306244,0.52497798204422,-0.2909894287586212,0.9481744766235352,0.6403539180755615,0.5132784247398376,-0.24730746448040009,0.9697310328483582,0.44677749276161194,0.5158256888389587,-0.22450752556324005,0.939630389213562,0.5775701999664307,0.4909287989139557,0.0038278959691524506,0.9998515248298645,0.5023515224456787,0.4937080442905426,-0.003986489959061146,0.9998928904533386,0.608008861541748,0.6705358028411865,0.03996990621089935,0.9971412420272827,0.4876611828804016,0.6795450448989868,0.013000932522118092,0.9985235333442688,0.6320675611495972,0.8470325469970703,0.223800927400589,0.9977338314056396,0.4840752184391022,0.8527811765670776,0.22009487450122833,0.9983218312263489,0.6234803795814514,0.8682177066802979,0.23022857308387756,0.9618706703186035,0.49296146631240845,0.8729897141456604,0.228324294090271,0.9459841847419739,0.6551845669746399,0.9041607975959778,0.046755678951740265,0.995691180229187,0.46434658765792847,0.9067275524139404,0.047736022621393204,0.9961283206939697
up,0.5331678986549377,0.12538571655750275,-0.4651825428009033,0.9999980330467224,0.5398398041725159,0.11025835573673248,-0.44231468439102173,0.9999915957450867,0.544103741645813,0.1107417494058609,-0.4423271715641022,0.9999917149543762,0.5476544499397278,0.11131583899259567,-0.44230589270591736,0.9999909996986389,0.5264305472373962,0.11123864352703094,-0.4415864944458008,0.9999916553497314,0.5215970277786255,0.11268878728151321,-0.4416351914405823,0.9999912977218628,0.5172253847122192,0.1144486665725708,-0.441636860370636,0.9999898076057434,0.5535722374916077,0.12206383794546127,-0.29056888818740845,0.9999817609786987,0.5110421776771545,0.1290784478187561,-0.2870792746543884,0.9999777674674988,0.541775643825531,0.14344482123851776,-0.4079957604408264,0.9999959468841553,0.5254649519920349,0.14522165060043335,-0.4072891175746918,0.9999948740005493,0.6016819477081299,0.23861584067344666,-0.18372613191604614,0.999983012676239,0.4769027829170227,0.24619324505329132,-0.17467942833900452,0.9999793767929077,0.6261470317840576,0.3649517893791199,-0.11833290755748749,0.995924174785614,0.45084714889526367,0.37219756841659546,-0.10086479038000107,0.9849904775619507,0.6480470895767212,0.4861525893211365,-0.24705037474632263,0.990398645401001,0.43953990936279297,0.4932507276535034,-0.21288534998893738,0.9745643734931946,0.6505612134933472,0.5257108807563782,-0.2830720841884613,0.9734331965446472,0.4362022876739502,0.5265223383903503,-0.2527979910373688,0.944806694984436,0.6438655257225037,0.5242252945899963,-0.3340243995189667,0.9761569499969482,0.4436209201812744,0.5246773362159729,-0.3034859001636505,0.9493367671966553,0.64012610912323,0.5137956738471985,-0.269199401140213,0.9702180624008179,0.4472743570804596,0.515154242515564,-0.23609983921051025,0.9408122897148132,0.5777227282524109,0.4906807839870453,0.0023117202799767256,0.9998533129692078,0.502366304397583,0.4933057129383087,-0.0024763462133705616,0.9998928904533386,0.6078235507011414,0.6716136932373047,0.03810396417975426,0.9971629977226257,0.4877866804599762,0.6795833110809326,0.02004626765847206,0.9984925985336304,0.6326261162757874,0.8472132086753845,0.25082001090049744,0.997752845287323,0.4840009808540344,0.8517808318138123,0.24797216057777405,0.9983018636703491,0.6242548227310181,0.8684390783309937,0.26089662313461304,0.9609036445617676,0.4928658604621887,0.8719117045402527,0.25936228036880493,0.9462220668792725,0.6552284359931946,0.9041451215744019,0.07519564032554626,0.9957453012466431,0.4646976888179779,0.9065837860107422,0.07638894021511078,0.9961410760879517
up,0.5333094000816345,0.1256231963634491,-0.48809027671813965,0.9999980926513672,0.5400084257125854,0.11055132746696472,-0.4663636088371277,0.9999920129776001,0.5442647337913513,0.11096954345703125,-0.4663636088371277,0.9999920725822449,0.5477937459945679,0.11146347224712372,-0.46634894609451294,0.9999913573265076,0.5264195799827576,0.1114422082901001,-0.4650816023349762,0.9999923706054688,0.5215590000152588,0.11276797950267792,-0.4651433825492859,0.9999920129776001,0.5172294974327087,0.11440169811248779,-0.4651417136192322,0.9999907612800598,0.5538368225097656,0.12203964591026306,-0.31500115990638733,0.999982476234436,0.5107966661453247,0.12889142334461212,-0.3091661036014557,0.9999798536300659,0.5420026183128357,0.1434345841407776,-0.43058186769485474,0.9999961853027344,0.5254678726196289,0.14525572955608368,-0.42918938398361206,0.9999953508377075,0.6016218066215515,0.23939386010169983,-0.20309236645698547,0.9999826550483704,0.4761009216308594,0.24541322886943817,-0.18896465003490448,0.9999810457229614,0.6282448172569275,0.36434826254844666,-0.13490030169487,0.9959666132926941,0.44698458909988403,0.3710871934890747,-0.1168501153588295,0.9862096905708313,0.6478945016860962,0.4834495484828949,-0.26147469878196716,0.990108847618103,0.43955716490745544,0.49218499660491943,-0.22604689002037048,0.9755741357803345,0.6504570841789246,0.5228891968727112,-0.2994428873062134,0.9725131392478943,0.43772292137145996,0.5251492857933044,-0.265231192111969,0.9459561109542847,0.6439254879951477,0.5208085775375366,-0.34961163997650146,0.9752968549728394,0.4456256330013275,0.5227590203285217,-0.31460094451904297,0.9502869248390198,0.6400783658027649,0.5098140239715576,-0.28317582607269287,0.9691396951675415,0.44875988364219666,0.5132817625999451,-0.24856901168823242,0.9417753219604492,0.5779431462287903,0.48997366428375244,0.002121217083185911,0.9998494982719421,0.5023704767227173,0.4930514097213745,-0.0022998920176178217,0.9998934268951416,0.6080815196037292,0.670613169670105,0.029543602839112282,0.99721759557724,0.48779019713401794,0.679642915725708,0.017654510214924812,0.9984729886054993,0.6325263381004333,0.8470146656036377,0.23052453994750977,0.997769296169281,0.4839300513267517,0.8513827919960022,0.23334136605262756,0.9983111023902893,0.6240610480308533,0.8683397769927979,0.23866057395935059,0.9610100388526917,0.49288812279701233,0.8711026310920715,0.24228906631469727,0.9473221898078918,0.6556954979896545,0.9040398001670837,0.05480041354894638,0.995791494846344,0.46414199471473694,0.9065352082252502,0.060492388904094696,0.996172308921814
up,0.5343890190124512,0.12398883700370789,-0.4997696876525879,0.9999980926513672,0.541042149066925,0.10897547751665115,-0.4762071669101715,0.9999921917915344,0.5449499487876892,0.10946257412433624,-0.47621074318885803,0.9999921917915344,0.5485833287239075,0.10999417304992676,-0.4761965870857239,0.9999914169311523,0.5271924734115601,0.10952135920524597,-0.47666630148887634,0.9999927282333374,0.5220766663551331,0.11065182089805603,-0.4767281413078308,0.9999923706054688,0.517639696598053,0.11196615546941757,-0.47671979665756226,0.9999912977218628,0.5541693568229675,0.12061632424592972,-0.3200300633907318,0.9999826550483704,0.5107666850090027,0.12634916603565216,-0.3220815062522888,0.9999809861183167,0.5425652265548706,0.1421339362859726,-0.44056081771850586,0.9999963045120239,0.5257163643836975,0.14403709769248962,-0.441608726978302,0.9999957084655762,0.6011060476303101,0.23976989090442657,-0.2072772979736328,0.9999831318855286,0.47437357902526855,0.24426978826522827,-0.2003525197505951,0.9999820590019226,0.6329712271690369,0.36294907331466675,-0.13810330629348755,0.9962382316589355,0.4432012140750885,0.37009942531585693,-0.1245332807302475,0.9873577356338501,0.6477607488632202,0.48095327615737915,-0.26333725452423096,0.9901518225669861,0.4395604133605957,0.49057045578956604,-0.23816391825675964,0.9763720631599426,0.6502194404602051,0.5209475755691528,-0.3018856346607208,0.9721797704696655,0.43764615058898926,0.5242801904678345,-0.2786608040332794,0.946792721748352,0.6431280374526978,0.5182464718818665,-0.3520369827747345,0.9749377965927124,0.44668450951576233,0.5226126909255981,-0.32831940054893494,0.950947642326355,0.6390160322189331,0.5069133043289185,-0.28509485721588135,0.9685441851615906,0.4500153958797455,0.5126879811286926,-0.2605228126049042,0.9422630667686462,0.5780029892921448,0.48918092250823975,0.002374445553869009,0.9998515248298645,0.502396285533905,0.49283504486083984,-0.0025542343501001596,0.9998946785926819,0.6083254814147949,0.6700311899185181,0.04286404699087143,0.9972803592681885,0.4880700707435608,0.6790485978126526,0.02282089926302433,0.9984143972396851,0.6324061155319214,0.8469299674034119,0.2567693591117859,0.9977765083312988,0.48374685645103455,0.8510337471961975,0.2551572918891907,0.9983091354370117,0.6239794492721558,0.8683880567550659,0.26653367280960083,0.9612659811973572,0.4927443861961365,0.870837926864624,0.26591381430625916,0.947636604309082,0.6565617918968201,0.9043301939964294,0.08394304662942886,0.9958605766296387,0.4638819694519043,0.9065452218055725,0.08080043643712997,0.996200442314148
up,0.5359411239624023,0.12373745441436768,-0.4818103313446045,0.9999980330467224,0.5423311591148376,0.1086873710155487,-0.4576658606529236,0.9999917149543762,0.5459246635437012,0.10917175561189651,-0.45768165588378906,0.9999917149543762,0.5496410131454468,0.10967227816581726,-0.45766502618789673,0.9999908208847046,0.5283421874046326,0.10902368277311325,-0.4578295648097992,0.9999924302101135,0.5228606462478638,0.11002897471189499,-0.4578768312931061,0.9999921321868896,0.5181149840354919,0.1112610250711441,-0.45788145065307617,0.9999909400939941,0.5545909404754639,0.12020757794380188,-0.30266493558883667,0.9999818205833435,0.510696291923523,0.12572547793388367,-0.3035127520561218,0.9999806880950928,0.543621301651001,0.14207302033901215,-0.4239213466644287,0.9999961853027344,0.526429295539856,0.1439937800168991,-0.42442235350608826,0.9999957084655762,0.6007765531539917,0.23974065482616425,-0.19436417520046234,0.999983549118042,0.4737577438354492,0.244699165225029,-0.1927707940340042,0.9999826550483704,0.6318803429603577,0.3619745969772339,-0.12868185341358185,0.9964070916175842,0.44509148597717285,0.3719465136528015,-0.12555289268493652,0.9880800843238831,0.6478362083435059,0.48067787289619446,-0.26501303911209106,0.9904456734657288,0.4384942948818207,0.492845356464386,-0.24845194816589355,0.9777032136917114,0.6502214074134827,0.5202654600143433,-0.3052692413330078,0.9728356003761292,0.4361446499824524,0.5257132053375244,-0.2921150028705597,0.9495148062705994,0.642988920211792,0.5174583792686462,-0.35548898577690125,0.9754734635353088,0.4449630379676819,0.5216796398162842,-0.34018802642822266,0.9534156918525696,0.6389672756195068,0.5063851475715637,-0.2874678373336792,0.9691644310951233,0.4484666883945465,0.5115343332290649,-0.2739524841308594,0.9449098110198975,0.577987790107727,0.4900030791759491,0.003421004395931959,0.9998589754104614,0.5022305250167847,0.4940561354160309,-0.0035892867017537355,0.999901294708252,0.6083146333694458,0.6702781915664673,0.05565933510661125,0.99737948179245,0.48783937096595764,0.6802684664726257,0.03010174073278904,0.9984555840492249,0.6324295997619629,0.8463293313980103,0.27809709310531616,0.997774600982666,0.4838123917579651,0.8510217666625977,0.2726286053657532,0.99835604429245,0.6239659786224365,0.8678838014602661,0.2885264754295349,0.9614562392234802,0.4931369423866272,0.8707466721534729,0.2845316529273987,0.9493862986564636,0.6565665006637573,0.9040391445159912,0.10486839711666107,0.9959132075309753,0.46326565742492676,0.9065659642219543,0.10199657827615738,0.9963126182556152
up,0.5347282886505127,0.1257813274860382,-0.4553428292274475,0.9999974966049194,0.5405706167221069,0.11011359840631485,-0.43133345246315,0.9999893307685852,0.5444308519363403,0.1103629618883133,-0.43135786056518555,0.9999895095825195,0.547732949256897,0.11060945689678192,-0.43135061860084534,0.9999886155128479,0.5270193815231323,0.11070121824741364,-0.43401041626930237,0.9999893307685852,0.5218453407287598,0.11166432499885559,-0.4340496063232422,0.9999886751174927,0.5171779990196228,0.11295270174741745,-0.43404799699783325,0.9999866485595703,0.5526142120361328,0.12020476907491684,-0.27635231614112854,0.9999772310256958,0.5092053413391113,0.12691441178321838,-0.2855411469936371,0.9999710917472839,0.5426852107048035,0.14394144713878632,-0.39568644762039185,0.9999951124191284,0.5260242223739624,0.146246999502182,-0.39968422055244446,0.9999938011169434,0.6001830101013184,0.2385857105255127,-0.17099478840827942,0.9999837875366211,0.4732390344142914,0.2450651228427887,-0.17410908639431,0.999977707862854,0.6222687363624573,0.3617950975894928,-0.10294333845376968,0.9957659244537354,0.454519659280777,0.37226325273513794,-0.10619368404150009,0.9825239777565002,0.6450033783912659,0.48153799772262573,-0.23336723446846008,0.9901611804962158,0.4456791877746582,0.49162644147872925,-0.21676139533519745,0.9700045585632324,0.6485167741775513,0.5204089283943176,-0.2702323794364929,0.9732978343963623,0.44177761673927307,0.5263550877571106,-0.257676899433136,0.9378020763397217,0.6417027115821838,0.5186377763748169,-0.3229868710041046,0.9759361147880554,0.4485127329826355,0.5241496562957764,-0.3091784119606018,0.9427193999290466,0.6377403736114502,0.5084027647972107,-0.25655677914619446,0.9694827795028687,0.4518478512763977,0.5141271352767944,-0.24048638343811035,0.9330829381942749,0.5764537453651428,0.4902811050415039,0.004300103522837162,0.9998574256896973,0.5011273622512817,0.4937872886657715,-0.004450412932783365,0.9998967051506042,0.6069270372390747,0.6702340841293335,0.04405847191810608,0.9972726106643677,0.4874989092350006,0.6784147024154663,0.014571192674338818,0.9984679222106934,0.6320729851722717,0.8454068899154663,0.2394043654203415,0.9977896809577942,0.4836253523826599,0.8515055179595947,0.23044319450855255,0.9983575344085693,0.6238122582435608,0.8665271401405334,0.2469446212053299,0.9607683420181274,0.49316567182540894,0.8710539937019348,0.23963060975074768,0.9495512247085571,0.657007098197937,0.9037619233131409,0.06235978752374649,0.9958920478820801,0.46223291754722595,0.9065675735473633,0.056600190699100494,0.9962995648384094
up,0.5367412567138672,0.12391678988933563,-0.4660564363002777,0.9999975562095642,0.5416316390037537,0.10882072150707245,-0.44221943616867065,0.9999896287918091,0.5450457334518433,0.10913685709238052,-0.44224271178245544,0.9999898076057434,0.5483434796333313,0.10937772691249847,-0.442236989736557,0.9999889731407166,0.5286325216293335,0.10909827053546906,-0.4445739686489105,0.9999894499778748,0.5234902501106262,0.10992506891489029,-0.4446236193180084,0.9999889135360718,0.5186551213264465,0.11114021390676498,-0.4446268677711487,0.9999868273735046,0.5524729490280151,0.11887307465076447,-0.2834189534187317,0.9999780058860779,0.5092732310295105,0.12509027123451233,-0.2944398522377014,0.9999720454216003,0.5433580875396729,0.14244987070560455,-0.40588921308517456,0.9999951720237732,0.5271478891372681,0.14477017521858215,-0.4094425141811371,0.9999939203262329,0.6000148057937622,0.23709407448768616,-0.17002731561660767,0.999984622001648,0.4727470874786377,0.24506160616874695,-0.18428626656532288,0.9999776482582092,0.6230014562606812,0.35860082507133484,-0.098819300532341,0.9956777095794678,0.45456552505493164,0.3710813820362091,-0.11410695314407349,0.982280433177948,0.6485848426818848,0.4787101149559021,-0.2301463633775711,0.9899949431419373,0.44081467390060425,0.4923200309276581,-0.2257072478532791,0.9698355793952942,0.6533657312393188,0.5178568363189697,-0.2670031785964966,0.972811222076416,0.4380360245704651,0.5263343453407288,-0.26608192920684814,0.9380339980125427,0.6485800743103027,0.5159727334976196,-0.32083186507225037,0.9756247997283936,0.44413623213768005,0.5238295793533325,-0.32003551721572876,0.9432460069656372,0.6446935534477234,0.5058776140213013,-0.25440093874931335,0.9693417549133301,0.4471302628517151,0.5138782858848572,-0.2503998875617981,0.9335222244262695,0.5764155983924866,0.48908135294914246,0.007605955936014652,0.999858021736145,0.5008159875869751,0.4921487867832184,-0.007771562784910202,0.9998934268951416,0.6067752838134766,0.6699673533439636,0.03707035258412361,0.9972796440124512,0.4877597689628601,0.678485631942749,0.010187596082687378,0.9984384775161743,0.6318675875663757,0.8452853560447693,0.24165716767311096,0.9978148937225342,0.483628511428833,0.8511301279067993,0.23462459444999695,0.9983502626419067,0.6234087944030762,0.8663961887359619,0.25010058283805847,0.9616381525993347,0.4931975305080414,0.8705254197120667,0.2447260171175003,0.9483771324157715,0.6568890810012817,0.903755247592926,0.06347988545894623,0.995921790599823,0.46358728408813477,0.9069246053695679,0.05875514820218086,0.9963144659996033
up,0.5377365350723267,0.12324701249599457,-0.4784873127937317,0.999997615814209,0.5424579977989197,0.10813707858324051,-0.45444661378860474,0.9999896883964539,0.5456727147102356,0.10851998627185822,-0.45447030663490295,0.9999898672103882,0.5490734577178955,0.10882020741701126,-0.4544679522514343,0.9999890327453613,0.5296733975410461,0.10806670784950256,-0.45690053701400757,0.9999896883964539,0.5244432687759399,0.10877915471792221,-0.4569471776485443,0.9999892115592957,0.5195077657699585,0.10993178188800812,-0.45694103837013245,0.9999871253967285,0.5526126027107239,0.11836037784814835,-0.29629382491111755,0.999978244304657,0.5094115734100342,0.12400718778371811,-0.3080058693885803,0.9999728202819824,0.5437813997268677,0.14183643460273743,-0.41890040040016174,0.9999951720237732,0.5277563333511353,0.14408689737319946,-0.4225064218044281,0.9999939799308777,0.5992830991744995,0.23647336661815643,-0.18382202088832855,0.9999843835830688,0.4722878336906433,0.24474532902240753,-0.19411441683769226,0.9999775290489197,0.6248680353164673,0.35715073347091675,-0.11294175684452057,0.9957788586616516,0.4537179470062256,0.3698471188545227,-0.12259571254253387,0.982032060623169,0.65017169713974,0.4769749045372009,-0.23537936806678772,0.9897295832633972,0.43619734048843384,0.4934535324573517,-0.23398292064666748,0.9694644212722778,0.6557794213294983,0.5182274580001831,-0.27074652910232544,0.97172611951828,0.4331583082675934,0.526615560054779,-0.27401846647262573,0.9375705718994141,0.650804877281189,0.5165213346481323,-0.3234030604362488,0.9747321009635925,0.4389997124671936,0.5239067077636719,-0.32864445447921753,0.9431112408638,0.6467859148979187,0.5058872103691101,-0.2585359215736389,0.9685338139533997,0.44262537360191345,0.5144192576408386,-0.25895407795906067,0.9334473609924316,0.5761456489562988,0.4887648820877075,0.007440256420522928,0.9998533725738525,0.5004411935806274,0.4918089509010315,-0.007599055767059326,0.9998891353607178,0.6065958142280579,0.6695574522018433,0.04861173778772354,0.9973172545433044,0.4878036081790924,0.6783378720283508,0.019213177263736725,0.9984352588653564,0.631655752658844,0.8450786471366882,0.24645908176898956,0.9978382587432861,0.48367223143577576,0.8510413765907288,0.23728546500205994,0.9983553886413574,0.6229698061943054,0.8662501573562622,0.2541710138320923,0.962383508682251,0.4932466447353363,0.870625376701355,0.24690476059913635,0.9481452703475952,0.6572977900505066,0.9036627411842346,0.0708562582731247,0.9959404468536377,0.46335548162460327,0.9065210223197937,0.06285672634840012,0.9963110685348511
up,0.5389201045036316,0.12297544628381729,-0.472212016582489,0.9999977350234985,0.5431851744651794,0.10794615745544434,-0.44778066873550415,0.9999902248382568,0.5463265180587769,0.10827626287937164,-0.44780048727989197,0.9999903440475464,0.549768328666687,0.10855811089277267,-0.44779008626937866,0.9999894499778748,0.5307470560073853,0.10805335640907288,-0.4501763880252838,0.9999902844429016,0.5254467725753784,0.10883994400501251,-0.4502333700656891,0.999989926815033,0.5204043388366699,0.11006327718496323,-0.4502331614494324,0.9999879002571106,0.5527424216270447,0.11825589090585709,-0.29016992449760437,0.9999788999557495,0.5099443793296814,0.12430770695209503,-0.3018158972263336,0.9999749660491943,0.5445280075073242,0.1416301280260086,-0.4130686819553375,0.9999953508377075,0.5290433764457703,0.14390349388122559,-0.4166032671928406,0.9999942183494568,0.5991910099983215,0.23659060895442963,-0.17677661776542664,0.9999842047691345,0.47231149673461914,0.24495135247707367,-0.19217094779014587,0.999978244304657,0.6252372860908508,0.35820233821868896,-0.10032834112644196,0.9957785606384277,0.4534079134464264,0.3714215159416199,-0.1228463277220726,0.9828246235847473,0.6504112482070923,0.4773414433002472,-0.22440259158611298,0.9897510409355164,0.4359585642814636,0.49359580874443054,-0.2353840172290802,0.9709363579750061,0.6558981537818909,0.5188810229301453,-0.259072870016098,0.9716218709945679,0.43284815549850464,0.5267407894134521,-0.2759748697280884,0.9402114152908325,0.6509029269218445,0.5171684622764587,-0.3114176094532013,0.9746507406234741,0.43868762254714966,0.5238030552864075,-0.32926154136657715,0.9455700516700745,0.6469506621360779,0.5061901807785034,-0.2474481165409088,0.9685751795768738,0.4422985911369324,0.5141964554786682,-0.259836882352829,0.9360641837120056,0.5763212442398071,0.48962506651878357,0.008220652118325233,0.9998549222946167,0.5004299879074097,0.49265432357788086,-0.008390133269131184,0.9998906254768372,0.6070656180381775,0.6698903441429138,0.055279314517974854,0.9973658919334412,0.48773545026779175,0.6785959005355835,0.020430518314242363,0.9984850287437439,0.6316470503807068,0.8452258706092834,0.2574000060558319,0.9978789687156677,0.48373597860336304,0.8508761525154114,0.24625849723815918,0.9983991384506226,0.6229500770568848,0.866641640663147,0.2658599019050598,0.9632225632667542,0.4935455918312073,0.8704612851142883,0.2567889988422394,0.9486366510391235,0.657620370388031,0.9035665988922119,0.08419233560562134,0.9960184097290039,0.46322116255760193,0.9063401818275452,0.0752904862165451,0.9963942170143127
